живое время (секунд) 62073,00
Канал    набор
996  1.76000000000000E+0002
997  1.72000000000000E+0002
998  1.72000000000000E+0002
999  1.77000000000000E+0002
1000  1.64000000000000E+0002
1001  1.53000000000000E+0002
1002  1.74000000000000E+0002
1003  1.72000000000000E+0002
1004  1.46000000000000E+0002
1005  1.45000000000000E+0002
1006  1.42000000000000E+0002
1007  1.64000000000000E+0002
1008  1.73000000000000E+0002
1009  1.95000000000000E+0002
1010  1.66000000000000E+0002
1011  1.78000000000000E+0002
1012  1.52000000000000E+0002
1013  1.73000000000000E+0002
1014  1.65000000000000E+0002
1015  1.62000000000000E+0002
1016  1.58000000000000E+0002
1017  1.59000000000000E+0002
1018  1.69000000000000E+0002
1019  1.59000000000000E+0002
1020  1.49000000000000E+0002
1021  1.62000000000000E+0002
1022  1.65000000000000E+0002
1023  1.76000000000000E+0002
1024  1.74000000000000E+0002
1025  1.45000000000000E+0002
1026  1.42000000000000E+0002
1027  1.52000000000000E+0002
1028  1.50000000000000E+0002
1029  1.77000000000000E+0002
1030  1.55000000000000E+0002
1031  1.71000000000000E+0002
1032  1.54000000000000E+0002
1033  1.45000000000000E+0002
1034  1.63000000000000E+0002
1035  1.39000000000000E+0002
1036  1.52000000000000E+0002
1037  1.70000000000000E+0002
1038  1.56000000000000E+0002
1039  1.67000000000000E+0002
1040  1.51000000000000E+0002
1041  1.58000000000000E+0002
1042  1.37000000000000E+0002
1043  1.54000000000000E+0002
1044  1.31000000000000E+0002
1045  1.37000000000000E+0002
1046  1.63000000000000E+0002
1047  1.42000000000000E+0002
1048  1.43000000000000E+0002
1049  1.41000000000000E+0002
1050  1.73000000000000E+0002
1051  1.44000000000000E+0002
1052  1.48000000000000E+0002
1053  1.53000000000000E+0002
1054  1.42000000000000E+0002
1055  1.62000000000000E+0002
1056  1.46000000000000E+0002
1057  1.75000000000000E+0002
1058  1.64000000000000E+0002
1059  1.57000000000000E+0002
1060  1.54000000000000E+0002
1061  1.50000000000000E+0002
1062  1.41000000000000E+0002
1063  1.39000000000000E+0002
1064  1.39000000000000E+0002
1065  1.75000000000000E+0002
1066  1.68000000000000E+0002
1067  1.48000000000000E+0002
1068  1.56000000000000E+0002
1069  1.56000000000000E+0002
1070  1.69000000000000E+0002
1071  1.46000000000000E+0002
1072  1.51000000000000E+0002
1073  1.64000000000000E+0002
1074  1.62000000000000E+0002
1075  1.20000000000000E+0002
1076  1.40000000000000E+0002
1077  1.53000000000000E+0002
1078  1.57000000000000E+0002
1079  1.43000000000000E+0002
1080  1.44000000000000E+0002
1081  1.47000000000000E+0002
1082  1.59000000000000E+0002
1083  1.40000000000000E+0002
1084  1.50000000000000E+0002
1085  1.63000000000000E+0002
1086  1.53000000000000E+0002
1087  1.52000000000000E+0002
1088  1.74000000000000E+0002
1089  1.79000000000000E+0002
1090  1.63000000000000E+0002
1091  1.94000000000000E+0002
1092  1.54000000000000E+0002
1093  1.89000000000000E+0002
1094  1.79000000000000E+0002
1095  1.57000000000000E+0002
1096  1.89000000000000E+0002
1097  2.05000000000000E+0002
1098  1.91000000000000E+0002
1099  1.85000000000000E+0002
1100  1.96000000000000E+0002
1101  2.16000000000000E+0002
1102  2.54000000000000E+0002
1103  2.33000000000000E+0002
1104  2.49000000000000E+0002
1105  2.56000000000000E+0002
1106  3.07000000000000E+0002
1107  3.02000000000000E+0002
1108  2.91000000000000E+0002
1109  3.19000000000000E+0002
1110  3.58000000000000E+0002
1111  3.50000000000000E+0002
1112  3.26000000000000E+0002
1113  3.05000000000000E+0002
1114  2.82000000000000E+0002
1115  2.85000000000000E+0002
1116  2.43000000000000E+0002
1117  2.43000000000000E+0002
1118  2.34000000000000E+0002
1119  1.88000000000000E+0002
1120  1.85000000000000E+0002
1121  1.95000000000000E+0002
1122  1.71000000000000E+0002
1123  1.55000000000000E+0002
1124  1.49000000000000E+0002
1125  1.19000000000000E+0002
1126  1.19000000000000E+0002
1127  1.34000000000000E+0002
1128  1.13000000000000E+0002
1129  1.14000000000000E+0002
1130  1.01000000000000E+0002
1131  1.23000000000000E+0002
1132  1.09000000000000E+0002
1133  8.70000000000000E+0001
1134  1.45000000000000E+0002
1135  9.90000000000000E+0001
1136  1.01000000000000E+0002
1137  1.17000000000000E+0002
1138  9.20000000000000E+0001
1139  1.03000000000000E+0002
1140  1.21000000000000E+0002
1141  9.80000000000000E+0001
1142  9.80000000000000E+0001
1143  1.13000000000000E+0002
1144  1.01000000000000E+0002
1145  1.13000000000000E+0002
1146  1.24000000000000E+0002
1147  1.13000000000000E+0002
1148  1.07000000000000E+0002
1149  8.70000000000000E+0001
1150  1.27000000000000E+0002
1151  9.00000000000000E+0001
1152  8.30000000000000E+0001
1153  1.02000000000000E+0002
1154  8.50000000000000E+0001
1155  1.11000000000000E+0002
1156  9.70000000000000E+0001
1157  9.50000000000000E+0001
1158  8.90000000000000E+0001
1159  1.00000000000000E+0002
1160  1.03000000000000E+0002
1161  9.40000000000000E+0001
1162  1.16000000000000E+0002
1163  1.01000000000000E+0002
1164  9.90000000000000E+0001
1165  9.40000000000000E+0001
1166  9.40000000000000E+0001
1167  1.13000000000000E+0002
1168  9.90000000000000E+0001
1169  1.01000000000000E+0002
1170  1.09000000000000E+0002
1171  1.03000000000000E+0002
1172  9.40000000000000E+0001
1173  1.02000000000000E+0002
1174  8.70000000000000E+0001
1175  9.70000000000000E+0001
1176  1.08000000000000E+0002
1177  1.06000000000000E+0002
1178  1.04000000000000E+0002
1179  8.50000000000000E+0001
1180  1.07000000000000E+0002
1181  9.50000000000000E+0001
1182  9.70000000000000E+0001
1183  8.60000000000000E+0001
1184  1.00000000000000E+0002
1185  8.20000000000000E+0001
1186  1.03000000000000E+0002
1187  9.40000000000000E+0001
1188  1.01000000000000E+0002
1189  1.23000000000000E+0002
1190  9.50000000000000E+0001
1191  9.80000000000000E+0001
1192  1.05000000000000E+0002
1193  9.60000000000000E+0001
1194  1.07000000000000E+0002
1195  9.30000000000000E+0001
1196  1.07000000000000E+0002
1197  9.10000000000000E+0001
1198  1.12000000000000E+0002
1199  1.02000000000000E+0002
1200  1.21000000000000E+0002
1201  1.11000000000000E+0002
1202  1.21000000000000E+0002
1203  1.08000000000000E+0002
1204  1.49000000000000E+0002
1205  1.22000000000000E+0002
1206  1.59000000000000E+0002
1207  1.40000000000000E+0002
1208  1.31000000000000E+0002
1209  1.59000000000000E+0002
1210  1.72000000000000E+0002
1211  1.95000000000000E+0002
1212  1.61000000000000E+0002
1213  1.78000000000000E+0002
1214  1.84000000000000E+0002
1215  1.78000000000000E+0002
1216  1.83000000000000E+0002
1217  1.88000000000000E+0002
1218  1.44000000000000E+0002
1219  1.54000000000000E+0002
1220  1.36000000000000E+0002
1221  1.30000000000000E+0002
1222  1.32000000000000E+0002
1223  1.02000000000000E+0002
1224  9.70000000000000E+0001
1225  8.40000000000000E+0001
1226  1.02000000000000E+0002
1227  1.00000000000000E+0002
1228  9.20000000000000E+0001
1229  9.20000000000000E+0001
1230  7.30000000000000E+0001
1231  9.20000000000000E+0001
1232  9.70000000000000E+0001
1233  8.90000000000000E+0001
1234  9.20000000000000E+0001
1235  9.10000000000000E+0001
1236  8.20000000000000E+0001
1237  7.80000000000000E+0001
1238  8.70000000000000E+0001
1239  7.20000000000000E+0001
1240  8.20000000000000E+0001
1241  1.01000000000000E+0002
1242  8.70000000000000E+0001
1243  7.70000000000000E+0001
1244  7.60000000000000E+0001
1245  9.80000000000000E+0001
1246  7.10000000000000E+0001
1247  6.90000000000000E+0001
1248  8.40000000000000E+0001
1249  7.90000000000000E+0001
1250  8.90000000000000E+0001
1251  6.10000000000000E+0001
1252  8.70000000000000E+0001
1253  8.40000000000000E+0001
1254  7.60000000000000E+0001
1255  6.00000000000000E+0001
1256  6.60000000000000E+0001
1257  7.40000000000000E+0001
1258  5.70000000000000E+0001
1259  6.70000000000000E+0001
1260  8.50000000000000E+0001
1261  6.50000000000000E+0001
1262  6.50000000000000E+0001
1263  5.70000000000000E+0001
1264  7.90000000000000E+0001
1265  8.90000000000000E+0001
1266  6.70000000000000E+0001
1267  6.70000000000000E+0001
1268  7.60000000000000E+0001
1269  6.20000000000000E+0001
1270  7.10000000000000E+0001
1271  5.30000000000000E+0001
1272  6.90000000000000E+0001
1273  7.20000000000000E+0001
1274  6.30000000000000E+0001
1275  9.40000000000000E+0001
1276  7.10000000000000E+0001
1277  8.40000000000000E+0001
1278  7.60000000000000E+0001
1279  6.20000000000000E+0001
1280  6.30000000000000E+0001
1281  8.00000000000000E+0001
1282  7.90000000000000E+0001
1283  7.30000000000000E+0001
1284  9.20000000000000E+0001
1285  6.60000000000000E+0001
1286  7.40000000000000E+0001
1287  7.40000000000000E+0001
1288  7.50000000000000E+0001
1289  7.10000000000000E+0001
1290  7.40000000000000E+0001
1291  5.80000000000000E+0001
1292  7.00000000000000E+0001
1293  6.80000000000000E+0001
1294  8.10000000000000E+0001
1295  6.10000000000000E+0001
1296  7.40000000000000E+0001
1297  7.50000000000000E+0001
1298  8.10000000000000E+0001
1299  7.80000000000000E+0001
1300  6.10000000000000E+0001
1301  6.70000000000000E+0001
1302  7.20000000000000E+0001
1303  7.40000000000000E+0001
1304  7.20000000000000E+0001
1305  7.00000000000000E+0001
1306  8.20000000000000E+0001
1307  8.30000000000000E+0001
1308  6.20000000000000E+0001
1309  6.70000000000000E+0001
1310  6.30000000000000E+0001
1311  7.20000000000000E+0001
1312  8.20000000000000E+0001
1313  7.90000000000000E+0001
1314  7.80000000000000E+0001
1315  6.60000000000000E+0001
1316  6.00000000000000E+0001
1317  8.20000000000000E+0001
1318  6.20000000000000E+0001
1319  6.70000000000000E+0001
1320  8.30000000000000E+0001
1321  7.00000000000000E+0001
1322  7.30000000000000E+0001
1323  6.90000000000000E+0001
1324  6.60000000000000E+0001
1325  8.20000000000000E+0001
1326  7.20000000000000E+0001
1327  6.90000000000000E+0001
1328  9.40000000000000E+0001
1329  6.70000000000000E+0001
1330  6.20000000000000E+0001
1331  7.20000000000000E+0001
1332  7.50000000000000E+0001
1333  7.50000000000000E+0001
1334  8.50000000000000E+0001
1335  8.80000000000000E+0001
1336  8.20000000000000E+0001
1337  7.40000000000000E+0001
1338  8.70000000000000E+0001
1339  9.40000000000000E+0001
1340  7.10000000000000E+0001
1341  7.80000000000000E+0001
1342  9.30000000000000E+0001
1343  9.70000000000000E+0001
1344  7.20000000000000E+0001
1345  7.50000000000000E+0001
1346  8.80000000000000E+0001
1347  7.90000000000000E+0001
1348  6.10000000000000E+0001
1349  8.10000000000000E+0001
1350  9.00000000000000E+0001
1351  6.40000000000000E+0001
1352  6.70000000000000E+0001
1353  7.40000000000000E+0001
1354  6.30000000000000E+0001
1355  5.90000000000000E+0001
1356  7.10000000000000E+0001
1357  6.00000000000000E+0001
1358  6.50000000000000E+0001
1359  6.50000000000000E+0001
1360  6.70000000000000E+0001
1361  6.60000000000000E+0001
1362  6.60000000000000E+0001
1363  6.20000000000000E+0001
1364  7.70000000000000E+0001
1365  6.50000000000000E+0001
1366  6.10000000000000E+0001
1367  7.30000000000000E+0001
1368  4.90000000000000E+0001
1369  6.00000000000000E+0001
1370  6.40000000000000E+0001
1371  5.00000000000000E+0001
1372  5.70000000000000E+0001
1373  5.70000000000000E+0001
1374  4.20000000000000E+0001
1375  6.50000000000000E+0001
1376  5.10000000000000E+0001
1377  5.80000000000000E+0001
1378  7.40000000000000E+0001
1379  6.10000000000000E+0001
1380  8.60000000000000E+0001
1381  6.80000000000000E+0001
1382  7.30000000000000E+0001
1383  9.30000000000000E+0001
1384  5.70000000000000E+0001
1385  6.40000000000000E+0001
1386  6.10000000000000E+0001
1387  6.10000000000000E+0001
1388  8.00000000000000E+0001
1389  7.10000000000000E+0001
1390  6.80000000000000E+0001
1391  6.80000000000000E+0001
1392  6.00000000000000E+0001
1393  6.40000000000000E+0001
1394  7.60000000000000E+0001
1395  5.20000000000000E+0001
1396  6.10000000000000E+0001
1397  6.70000000000000E+0001
1398  5.90000000000000E+0001
1399  6.10000000000000E+0001
1400  6.90000000000000E+0001
1401  7.00000000000000E+0001
1402  6.10000000000000E+0001
1403  6.20000000000000E+0001
1404  5.70000000000000E+0001
1405  5.40000000000000E+0001
1406  5.50000000000000E+0001
1407  7.30000000000000E+0001
1408  6.80000000000000E+0001
1409  5.90000000000000E+0001
1410  5.50000000000000E+0001
1411  4.60000000000000E+0001
1412  6.40000000000000E+0001
1413  5.90000000000000E+0001
1414  6.20000000000000E+0001
1415  5.40000000000000E+0001
1416  6.30000000000000E+0001
1417  4.70000000000000E+0001
1418  6.50000000000000E+0001
1419  6.30000000000000E+0001
1420  5.80000000000000E+0001
1421  5.00000000000000E+0001
1422  5.60000000000000E+0001
1423  5.20000000000000E+0001
1424  5.50000000000000E+0001
1425  5.60000000000000E+0001
1426  4.60000000000000E+0001
1427  5.30000000000000E+0001
1428  5.00000000000000E+0001
1429  5.70000000000000E+0001
1430  6.90000000000000E+0001
1431  6.80000000000000E+0001
1432  5.10000000000000E+0001
1433  5.90000000000000E+0001
1434  4.70000000000000E+0001
1435  6.00000000000000E+0001
1436  6.60000000000000E+0001
1437  5.50000000000000E+0001
1438  6.20000000000000E+0001
1439  6.10000000000000E+0001
1440  5.00000000000000E+0001
1441  4.50000000000000E+0001
1442  5.50000000000000E+0001
1443  7.00000000000000E+0001
1444  4.90000000000000E+0001
1445  5.70000000000000E+0001
1446  7.40000000000000E+0001
1447  7.40000000000000E+0001
1448  5.10000000000000E+0001
1449  5.10000000000000E+0001
1450  6.70000000000000E+0001
1451  5.00000000000000E+0001
1452  6.40000000000000E+0001
1453  5.20000000000000E+0001
1454  5.40000000000000E+0001
1455  4.10000000000000E+0001
1456  5.70000000000000E+0001
1457  5.30000000000000E+0001
1458  6.10000000000000E+0001
1459  7.30000000000000E+0001
1460  6.30000000000000E+0001
1461  6.40000000000000E+0001
1462  6.10000000000000E+0001
1463  4.90000000000000E+0001
1464  5.80000000000000E+0001
1465  6.00000000000000E+0001
1466  5.50000000000000E+0001
1467  5.90000000000000E+0001
1468  6.00000000000000E+0001
1469  6.00000000000000E+0001
1470  6.10000000000000E+0001
1471  5.40000000000000E+0001
1472  6.30000000000000E+0001
1473  4.90000000000000E+0001
1474  7.00000000000000E+0001
1475  6.30000000000000E+0001
1476  6.20000000000000E+0001
1477  6.20000000000000E+0001
1478  5.70000000000000E+0001
1479  5.70000000000000E+0001
1480  6.10000000000000E+0001
1481  6.20000000000000E+0001
1482  5.60000000000000E+0001
1483  5.60000000000000E+0001
1484  5.60000000000000E+0001
1485  5.30000000000000E+0001
1486  5.50000000000000E+0001
1487  4.90000000000000E+0001
1488  4.20000000000000E+0001
1489  6.00000000000000E+0001
1490  5.00000000000000E+0001
1491  6.60000000000000E+0001
1492  7.50000000000000E+0001
1493  6.50000000000000E+0001
1494  6.60000000000000E+0001
1495  4.80000000000000E+0001
1496  6.40000000000000E+0001
1497  3.90000000000000E+0001
1498  5.40000000000000E+0001
1499  5.40000000000000E+0001
1500  4.80000000000000E+0001
1501  5.00000000000000E+0001
1502  4.70000000000000E+0001
1503  5.00000000000000E+0001
1504  6.60000000000000E+0001
1505  4.60000000000000E+0001
1506  5.20000000000000E+0001
1507  6.70000000000000E+0001
1508  5.60000000000000E+0001
1509  4.90000000000000E+0001
1510  5.60000000000000E+0001
1511  4.20000000000000E+0001
1512  4.10000000000000E+0001
1513  5.20000000000000E+0001
1514  5.10000000000000E+0001
1515  4.70000000000000E+0001
1516  6.70000000000000E+0001
1517  4.00000000000000E+0001
1518  5.00000000000000E+0001
1519  4.80000000000000E+0001
1520  6.50000000000000E+0001
1521  4.40000000000000E+0001
1522  6.20000000000000E+0001
1523  5.10000000000000E+0001
1524  4.50000000000000E+0001
1525  4.70000000000000E+0001
1526  5.30000000000000E+0001
1527  5.20000000000000E+0001
1528  4.90000000000000E+0001
1529  6.80000000000000E+0001
1530  6.00000000000000E+0001
1531  5.20000000000000E+0001
1532  7.20000000000000E+0001
1533  5.50000000000000E+0001
1534  6.50000000000000E+0001
1535  5.60000000000000E+0001
1536  4.80000000000000E+0001
1537  6.20000000000000E+0001
1538  5.90000000000000E+0001
1539  5.90000000000000E+0001
1540  4.80000000000000E+0001
1541  5.40000000000000E+0001
1542  4.10000000000000E+0001
1543  5.10000000000000E+0001
1544  4.00000000000000E+0001
1545  6.50000000000000E+0001
1546  6.10000000000000E+0001
1547  4.80000000000000E+0001
1548  4.40000000000000E+0001
1549  4.70000000000000E+0001
1550  4.80000000000000E+0001
1551  5.70000000000000E+0001
1552  5.70000000000000E+0001
1553  4.60000000000000E+0001
1554  5.60000000000000E+0001
1555  5.00000000000000E+0001
1556  4.20000000000000E+0001
1557  5.70000000000000E+0001
1558  5.60000000000000E+0001
1559  6.00000000000000E+0001
1560  4.10000000000000E+0001
1561  4.40000000000000E+0001
1562  4.10000000000000E+0001
1563  5.10000000000000E+0001
1564  4.80000000000000E+0001
1565  5.70000000000000E+0001
1566  5.30000000000000E+0001
1567  5.20000000000000E+0001
1568  6.00000000000000E+0001
1569  5.40000000000000E+0001
1570  6.00000000000000E+0001
1571  4.50000000000000E+0001
1572  6.70000000000000E+0001
1573  5.70000000000000E+0001
1574  5.80000000000000E+0001
1575  6.50000000000000E+0001
1576  4.30000000000000E+0001
1577  5.70000000000000E+0001
1578  5.00000000000000E+0001
1579  6.00000000000000E+0001
1580  5.80000000000000E+0001
1581  4.80000000000000E+0001
1582  6.60000000000000E+0001
1583  5.60000000000000E+0001
1584  5.20000000000000E+0001
1585  4.80000000000000E+0001
1586  5.50000000000000E+0001
1587  5.80000000000000E+0001
1588  6.00000000000000E+0001
1589  5.00000000000000E+0001
1590  5.50000000000000E+0001
1591  5.60000000000000E+0001
1592  7.40000000000000E+0001
1593  6.30000000000000E+0001
1594  5.40000000000000E+0001
1595  6.00000000000000E+0001
1596  4.30000000000000E+0001
1597  5.90000000000000E+0001
1598  6.10000000000000E+0001
1599  5.90000000000000E+0001
1600  6.40000000000000E+0001
1601  5.40000000000000E+0001
1602  5.80000000000000E+0001
1603  6.00000000000000E+0001
1604  4.80000000000000E+0001
1605  6.30000000000000E+0001
1606  5.40000000000000E+0001
1607  4.50000000000000E+0001
1608  5.10000000000000E+0001
1609  5.40000000000000E+0001
1610  5.30000000000000E+0001
1611  5.70000000000000E+0001
1612  5.90000000000000E+0001
1613  4.90000000000000E+0001
1614  5.10000000000000E+0001
1615  5.40000000000000E+0001
1616  5.40000000000000E+0001
1617  4.90000000000000E+0001
1618  4.60000000000000E+0001
1619  4.30000000000000E+0001
1620  4.10000000000000E+0001
1621  4.70000000000000E+0001
1622  3.80000000000000E+0001
1623  4.10000000000000E+0001
1624  5.50000000000000E+0001
1625  5.40000000000000E+0001
1626  5.20000000000000E+0001
1627  4.80000000000000E+0001
1628  4.30000000000000E+0001
1629  5.00000000000000E+0001
1630  5.90000000000000E+0001
1631  4.00000000000000E+0001
1632  5.90000000000000E+0001
1633  5.20000000000000E+0001
1634  5.30000000000000E+0001
1635  4.40000000000000E+0001
1636  4.20000000000000E+0001
1637  4.70000000000000E+0001
1638  4.90000000000000E+0001
1639  4.80000000000000E+0001
1640  3.90000000000000E+0001
1641  5.40000000000000E+0001
1642  5.10000000000000E+0001
1643  5.40000000000000E+0001
1644  5.30000000000000E+0001
1645  4.60000000000000E+0001
1646  4.50000000000000E+0001
1647  5.00000000000000E+0001
1648  5.30000000000000E+0001
1649  4.20000000000000E+0001
1650  4.80000000000000E+0001
1651  6.50000000000000E+0001
1652  4.40000000000000E+0001
1653  5.10000000000000E+0001
1654  5.20000000000000E+0001
1655  6.00000000000000E+0001
1656  3.90000000000000E+0001
1657  5.70000000000000E+0001
1658  4.90000000000000E+0001
1659  5.50000000000000E+0001
1660  4.70000000000000E+0001
1661  5.50000000000000E+0001
1662  5.40000000000000E+0001
1663  5.20000000000000E+0001
1664  5.70000000000000E+0001
1665  6.00000000000000E+0001
1666  4.10000000000000E+0001
1667  5.90000000000000E+0001
1668  5.40000000000000E+0001
1669  5.50000000000000E+0001
1670  5.20000000000000E+0001
1671  6.20000000000000E+0001
1672  5.50000000000000E+0001
1673  6.70000000000000E+0001
1674  5.10000000000000E+0001
1675  6.20000000000000E+0001
1676  3.90000000000000E+0001
1677  3.90000000000000E+0001
1678  5.30000000000000E+0001
1679  6.10000000000000E+0001
1680  4.90000000000000E+0001
1681  5.40000000000000E+0001
1682  4.50000000000000E+0001
1683  5.20000000000000E+0001
1684  4.20000000000000E+0001
1685  4.70000000000000E+0001
1686  5.70000000000000E+0001
1687  5.00000000000000E+0001
1688  5.10000000000000E+0001
1689  4.60000000000000E+0001
1690  4.70000000000000E+0001
1691  4.20000000000000E+0001
1692  6.20000000000000E+0001
1693  5.20000000000000E+0001
1694  3.40000000000000E+0001
1695  5.10000000000000E+0001
1696  4.00000000000000E+0001
1697  5.60000000000000E+0001
1698  4.90000000000000E+0001
1699  4.80000000000000E+0001
1700  4.10000000000000E+0001
1701  5.00000000000000E+0001
1702  5.30000000000000E+0001
1703  4.70000000000000E+0001
1704  4.70000000000000E+0001
1705  4.60000000000000E+0001
1706  5.00000000000000E+0001
1707  5.20000000000000E+0001
1708  4.80000000000000E+0001
1709  4.60000000000000E+0001
1710  4.80000000000000E+0001
1711  4.30000000000000E+0001
1712  4.50000000000000E+0001
1713  5.40000000000000E+0001
1714  5.20000000000000E+0001
1715  4.70000000000000E+0001
1716  4.50000000000000E+0001
1717  3.90000000000000E+0001
1718  4.50000000000000E+0001
1719  4.80000000000000E+0001
1720  5.00000000000000E+0001
1721  5.50000000000000E+0001
1722  4.30000000000000E+0001
1723  4.10000000000000E+0001
1724  5.70000000000000E+0001
1725  4.40000000000000E+0001
1726  3.20000000000000E+0001
1727  4.70000000000000E+0001
1728  5.10000000000000E+0001
1729  4.80000000000000E+0001
1730  4.30000000000000E+0001
1731  5.40000000000000E+0001
1732  4.50000000000000E+0001
1733  4.60000000000000E+0001
1734  5.10000000000000E+0001
1735  4.90000000000000E+0001
1736  4.80000000000000E+0001
1737  5.10000000000000E+0001
1738  5.70000000000000E+0001
1739  4.10000000000000E+0001
1740  3.70000000000000E+0001
1741  5.00000000000000E+0001
1742  4.90000000000000E+0001
1743  6.30000000000000E+0001
1744  5.50000000000000E+0001
1745  4.30000000000000E+0001
1746  3.50000000000000E+0001
1747  5.90000000000000E+0001
1748  3.90000000000000E+0001
1749  4.30000000000000E+0001
1750  4.50000000000000E+0001
1751  4.40000000000000E+0001
1752  4.50000000000000E+0001
1753  3.70000000000000E+0001
1754  3.90000000000000E+0001
1755  5.60000000000000E+0001
1756  5.60000000000000E+0001
1757  4.80000000000000E+0001
1758  4.40000000000000E+0001
1759  3.80000000000000E+0001
1760  4.00000000000000E+0001
1761  5.00000000000000E+0001
1762  4.50000000000000E+0001
1763  4.80000000000000E+0001
1764  5.10000000000000E+0001
1765  4.80000000000000E+0001
1766  5.00000000000000E+0001
1767  4.80000000000000E+0001
1768  6.10000000000000E+0001
1769  4.40000000000000E+0001
1770  5.40000000000000E+0001
1771  4.50000000000000E+0001
1772  2.80000000000000E+0001
1773  5.70000000000000E+0001
1774  4.90000000000000E+0001
1775  4.90000000000000E+0001
1776  4.50000000000000E+0001
1777  4.50000000000000E+0001
1778  4.50000000000000E+0001
1779  5.70000000000000E+0001
1780  3.80000000000000E+0001
1781  4.60000000000000E+0001
1782  4.90000000000000E+0001
1783  5.10000000000000E+0001
1784  6.20000000000000E+0001
1785  4.80000000000000E+0001
1786  4.90000000000000E+0001
1787  3.70000000000000E+0001
1788  4.60000000000000E+0001
1789  5.20000000000000E+0001
1790  5.20000000000000E+0001
1791  4.70000000000000E+0001
1792  5.00000000000000E+0001
1793  4.50000000000000E+0001
1794  5.50000000000000E+0001
1795  4.40000000000000E+0001
1796  5.60000000000000E+0001
1797  4.60000000000000E+0001
1798  4.40000000000000E+0001
1799  3.70000000000000E+0001
1800  4.20000000000000E+0001
1801  3.80000000000000E+0001
1802  4.50000000000000E+0001
1803  4.50000000000000E+0001
1804  4.50000000000000E+0001
1805  3.60000000000000E+0001
1806  4.40000000000000E+0001
1807  3.80000000000000E+0001
1808  4.90000000000000E+0001
1809  4.40000000000000E+0001
1810  4.20000000000000E+0001
1811  4.10000000000000E+0001
1812  4.50000000000000E+0001
1813  4.90000000000000E+0001
1814  3.80000000000000E+0001
1815  4.20000000000000E+0001
1816  4.60000000000000E+0001
1817  4.00000000000000E+0001
1818  4.00000000000000E+0001
1819  4.10000000000000E+0001
1820  4.50000000000000E+0001
1821  4.00000000000000E+0001
1822  4.40000000000000E+0001
1823  3.60000000000000E+0001
1824  3.80000000000000E+0001
1825  3.50000000000000E+0001
1826  3.60000000000000E+0001
1827  3.60000000000000E+0001
1828  3.40000000000000E+0001
1829  3.30000000000000E+0001
1830  3.20000000000000E+0001
1831  4.60000000000000E+0001
1832  4.10000000000000E+0001
1833  3.30000000000000E+0001
1834  3.90000000000000E+0001
1835  5.10000000000000E+0001
1836  3.70000000000000E+0001
1837  3.50000000000000E+0001
1838  4.00000000000000E+0001
1839  3.70000000000000E+0001
1840  4.20000000000000E+0001
1841  3.00000000000000E+0001
1842  5.50000000000000E+0001
1843  4.60000000000000E+0001
1844  2.80000000000000E+0001
1845  4.50000000000000E+0001
1846  4.50000000000000E+0001
1847  4.20000000000000E+0001
1848  2.90000000000000E+0001
1849  3.70000000000000E+0001
1850  4.10000000000000E+0001
1851  4.10000000000000E+0001
1852  3.20000000000000E+0001
1853  4.90000000000000E+0001
1854  4.10000000000000E+0001
1855  4.80000000000000E+0001
1856  4.10000000000000E+0001
1857  4.10000000000000E+0001
1858  3.30000000000000E+0001
1859  4.20000000000000E+0001
1860  3.10000000000000E+0001
1861  2.50000000000000E+0001
1862  3.80000000000000E+0001
1863  4.10000000000000E+0001
1864  4.40000000000000E+0001
1865  3.90000000000000E+0001
1866  4.70000000000000E+0001
1867  4.30000000000000E+0001
1868  4.30000000000000E+0001
1869  4.00000000000000E+0001
1870  4.60000000000000E+0001
1871  3.30000000000000E+0001
1872  5.00000000000000E+0001
1873  4.40000000000000E+0001
1874  3.70000000000000E+0001
1875  2.80000000000000E+0001
1876  3.70000000000000E+0001
1877  4.10000000000000E+0001
1878  3.60000000000000E+0001
1879  4.30000000000000E+0001
1880  3.60000000000000E+0001
1881  3.20000000000000E+0001
1882  4.90000000000000E+0001
1883  4.80000000000000E+0001
1884  4.10000000000000E+0001
1885  3.20000000000000E+0001
1886  2.60000000000000E+0001
1887  4.30000000000000E+0001
1888  3.40000000000000E+0001
1889  4.00000000000000E+0001
1890  3.90000000000000E+0001
1891  3.90000000000000E+0001
1892  3.60000000000000E+0001
1893  3.30000000000000E+0001
1894  4.80000000000000E+0001
1895  3.40000000000000E+0001
1896  3.60000000000000E+0001
1897  3.60000000000000E+0001
1898  4.90000000000000E+0001
1899  3.10000000000000E+0001
1900  3.80000000000000E+0001
1901  4.10000000000000E+0001
1902  3.00000000000000E+0001
1903  4.10000000000000E+0001
1904  3.80000000000000E+0001
1905  3.50000000000000E+0001
1906  4.90000000000000E+0001
1907  3.00000000000000E+0001
1908  3.30000000000000E+0001
1909  3.20000000000000E+0001
1910  4.10000000000000E+0001
1911  3.70000000000000E+0001
1912  3.40000000000000E+0001
1913  4.40000000000000E+0001
1914  3.70000000000000E+0001
1915  5.00000000000000E+0001
1916  3.40000000000000E+0001
1917  4.40000000000000E+0001
1918  3.60000000000000E+0001
1919  3.40000000000000E+0001
1920  3.00000000000000E+0001
1921  4.00000000000000E+0001
1922  3.20000000000000E+0001
1923  3.80000000000000E+0001
1924  4.10000000000000E+0001
1925  4.10000000000000E+0001
1926  3.50000000000000E+0001
1927  3.40000000000000E+0001
