живое время (секунд) 56926,00
Канал    набор
89  8.47700000000000E+0003
90  8.39700000000000E+0003
91  8.48000000000000E+0003
92  8.56400000000000E+0003
93  8.67200000000000E+0003
94  8.71200000000000E+0003
95  8.56600000000000E+0003
96  8.61900000000000E+0003
97  8.51800000000000E+0003
98  8.53400000000000E+0003
99  8.69900000000000E+0003
100  8.48100000000000E+0003
101  8.57800000000000E+0003
102  8.64700000000000E+0003
103  8.41900000000000E+0003
104  8.68100000000000E+0003
105  8.67700000000000E+0003
106  8.63300000000000E+0003
107  8.56700000000000E+0003
108  8.54500000000000E+0003
109  8.60600000000000E+0003
110  8.48600000000000E+0003
111  8.37900000000000E+0003
112  8.29700000000000E+0003
113  8.50200000000000E+0003
114  8.18900000000000E+0003
115  8.43800000000000E+0003
116  8.22000000000000E+0003
117  8.08300000000000E+0003
118  7.96200000000000E+0003
119  8.01700000000000E+0003
120  7.88400000000000E+0003
121  7.90500000000000E+0003
122  7.76600000000000E+0003
123  7.98300000000000E+0003
124  7.81000000000000E+0003
125  7.75800000000000E+0003
126  7.65600000000000E+0003
127  7.60100000000000E+0003
128  7.38200000000000E+0003
129  7.47100000000000E+0003
130  7.51900000000000E+0003
131  7.40600000000000E+0003
132  7.37900000000000E+0003
133  7.27800000000000E+0003
134  7.24600000000000E+0003
135  7.17800000000000E+0003
136  7.12600000000000E+0003
137  7.13100000000000E+0003
138  7.09400000000000E+0003
139  7.11400000000000E+0003
140  6.91100000000000E+0003
141  6.91400000000000E+0003
142  6.80700000000000E+0003
143  6.90800000000000E+0003
144  6.81500000000000E+0003
145  6.54300000000000E+0003
146  6.82300000000000E+0003
147  6.55300000000000E+0003
148  6.46900000000000E+0003
149  6.46100000000000E+0003
150  6.44000000000000E+0003
151  6.26200000000000E+0003
152  6.24400000000000E+0003
153  6.23700000000000E+0003
154  6.16000000000000E+0003
155  6.16200000000000E+0003
156  5.94100000000000E+0003
157  6.08200000000000E+0003
158  5.92800000000000E+0003
159  5.87300000000000E+0003
160  5.92300000000000E+0003
161  5.97100000000000E+0003
162  5.80600000000000E+0003
163  5.68700000000000E+0003
164  5.76000000000000E+0003
165  5.54500000000000E+0003
166  5.65300000000000E+0003
167  5.49300000000000E+0003
168  5.37300000000000E+0003
169  5.50700000000000E+0003
170  5.43800000000000E+0003
171  5.29100000000000E+0003
172  5.36300000000000E+0003
173  5.25400000000000E+0003
174  5.13300000000000E+0003
175  5.13900000000000E+0003
176  5.16200000000000E+0003
177  5.26300000000000E+0003
178  5.11000000000000E+0003
179  5.01600000000000E+0003
180  5.10100000000000E+0003
181  4.98500000000000E+0003
182  5.00600000000000E+0003
183  4.92000000000000E+0003
184  4.77600000000000E+0003
185  4.76700000000000E+0003
186  4.65300000000000E+0003
187  4.54800000000000E+0003
188  4.37000000000000E+0003
189  4.37500000000000E+0003
190  4.26800000000000E+0003
191  4.23500000000000E+0003
192  4.16400000000000E+0003
193  4.02500000000000E+0003
194  4.15500000000000E+0003
195  4.16900000000000E+0003
196  3.97500000000000E+0003
197  3.84700000000000E+0003
198  3.80300000000000E+0003
199  3.88800000000000E+0003
200  3.90900000000000E+0003
201  3.73400000000000E+0003
202  3.61200000000000E+0003
203  3.83200000000000E+0003
204  3.70400000000000E+0003
205  3.59900000000000E+0003
206  3.61600000000000E+0003
207  3.72100000000000E+0003
208  3.51000000000000E+0003
209  3.47700000000000E+0003
210  3.53100000000000E+0003
211  3.49900000000000E+0003
212  3.35300000000000E+0003
213  3.33900000000000E+0003
214  3.35100000000000E+0003
215  3.29300000000000E+0003
216  3.30300000000000E+0003
217  3.24100000000000E+0003
218  3.16600000000000E+0003
219  3.32600000000000E+0003
220  3.20800000000000E+0003
221  3.14000000000000E+0003
222  3.21700000000000E+0003
223  3.06700000000000E+0003
224  3.06800000000000E+0003
225  3.18900000000000E+0003
226  3.09000000000000E+0003
227  3.01500000000000E+0003
228  2.98000000000000E+0003
229  2.92200000000000E+0003
230  2.93000000000000E+0003
231  2.92600000000000E+0003
232  2.86300000000000E+0003
233  2.81500000000000E+0003
234  2.83100000000000E+0003
235  2.75400000000000E+0003
236  2.74300000000000E+0003
237  2.79400000000000E+0003
238  2.76600000000000E+0003
239  2.75900000000000E+0003
240  2.68900000000000E+0003
241  2.69700000000000E+0003
242  2.77200000000000E+0003
243  2.66400000000000E+0003
244  2.61200000000000E+0003
245  2.62300000000000E+0003
246  2.53100000000000E+0003
247  2.52200000000000E+0003
248  2.65700000000000E+0003
249  2.58900000000000E+0003
250  2.55100000000000E+0003
251  2.53500000000000E+0003
252  2.46900000000000E+0003
253  2.48400000000000E+0003
254  2.47700000000000E+0003
255  2.50300000000000E+0003
256  2.42200000000000E+0003
257  2.44700000000000E+0003
258  2.43700000000000E+0003
259  2.47700000000000E+0003
260  2.35700000000000E+0003
261  2.35000000000000E+0003
262  2.39800000000000E+0003
263  2.36600000000000E+0003
264  2.32600000000000E+0003
265  2.31400000000000E+0003
266  2.32400000000000E+0003
267  2.30900000000000E+0003
268  2.37500000000000E+0003
269  2.34700000000000E+0003
270  2.32000000000000E+0003
271  2.29700000000000E+0003
272  2.16900000000000E+0003
273  2.22100000000000E+0003
274  2.24600000000000E+0003
275  2.04700000000000E+0003
276  2.04300000000000E+0003
277  2.05100000000000E+0003
278  2.03700000000000E+0003
279  2.05200000000000E+0003
280  2.02500000000000E+0003
281  1.90900000000000E+0003
282  1.97000000000000E+0003
283  1.92400000000000E+0003
284  1.95300000000000E+0003
285  1.94500000000000E+0003
286  1.96500000000000E+0003
287  1.91500000000000E+0003
288  1.95400000000000E+0003
289  1.90500000000000E+0003
290  1.95200000000000E+0003
291  1.89800000000000E+0003
292  1.83500000000000E+0003
293  1.88500000000000E+0003
294  1.79400000000000E+0003
295  1.89200000000000E+0003
296  1.89400000000000E+0003
297  1.83400000000000E+0003
298  1.80700000000000E+0003
299  1.82900000000000E+0003
300  1.82400000000000E+0003
301  1.75500000000000E+0003
302  1.79000000000000E+0003
303  1.73700000000000E+0003
304  1.77700000000000E+0003
305  1.84500000000000E+0003
306  1.81200000000000E+0003
307  1.76300000000000E+0003
308  1.73800000000000E+0003
309  1.63600000000000E+0003
310  1.71500000000000E+0003
311  1.68600000000000E+0003
312  1.63900000000000E+0003
313  1.61900000000000E+0003
314  1.68300000000000E+0003
315  1.70000000000000E+0003
316  1.66900000000000E+0003
317  1.58300000000000E+0003
318  1.66900000000000E+0003
319  1.62100000000000E+0003
320  1.60600000000000E+0003
321  1.60100000000000E+0003
322  1.61300000000000E+0003
323  1.62900000000000E+0003
324  1.67500000000000E+0003
325  1.60600000000000E+0003
326  1.57600000000000E+0003
327  1.60600000000000E+0003
328  1.56600000000000E+0003
329  1.55300000000000E+0003
330  1.60200000000000E+0003
331  1.51600000000000E+0003
332  1.60800000000000E+0003
333  1.55200000000000E+0003
334  1.59500000000000E+0003
335  1.66200000000000E+0003
336  1.57100000000000E+0003
337  1.61700000000000E+0003
338  1.54900000000000E+0003
339  1.47500000000000E+0003
340  1.56200000000000E+0003
341  1.51900000000000E+0003
342  1.47400000000000E+0003
343  1.42300000000000E+0003
344  1.41300000000000E+0003
345  1.44400000000000E+0003
346  1.42800000000000E+0003
347  1.46400000000000E+0003
348  1.45800000000000E+0003
349  1.43900000000000E+0003
350  1.45500000000000E+0003
351  1.42500000000000E+0003
352  1.37800000000000E+0003
353  1.37500000000000E+0003
354  1.38100000000000E+0003
355  1.40400000000000E+0003
356  1.38800000000000E+0003
357  1.36600000000000E+0003
358  1.30700000000000E+0003
359  1.35300000000000E+0003
360  1.34900000000000E+0003
361  1.41300000000000E+0003
362  1.36900000000000E+0003
363  1.39800000000000E+0003
364  1.31700000000000E+0003
365  1.33900000000000E+0003
366  1.39400000000000E+0003
367  1.27000000000000E+0003
368  1.35500000000000E+0003
369  1.38100000000000E+0003
370  1.35900000000000E+0003
371  1.39100000000000E+0003
372  1.33900000000000E+0003
373  1.29300000000000E+0003
374  1.36300000000000E+0003
375  1.31000000000000E+0003
376  1.30100000000000E+0003
377  1.30100000000000E+0003
378  1.27500000000000E+0003
379  1.35500000000000E+0003
380  1.29400000000000E+0003
381  1.38700000000000E+0003
382  1.30100000000000E+0003
383  1.35900000000000E+0003
384  1.33900000000000E+0003
385  1.50500000000000E+0003
386  1.42700000000000E+0003
387  1.62100000000000E+0003
388  1.57300000000000E+0003
389  1.56500000000000E+0003
390  1.52800000000000E+0003
391  1.46300000000000E+0003
392  1.42300000000000E+0003
393  1.44100000000000E+0003
394  1.32600000000000E+0003
395  1.31100000000000E+0003
396  1.26500000000000E+0003
397  1.24000000000000E+0003
398  1.15000000000000E+0003
399  1.16700000000000E+0003
400  1.18000000000000E+0003
401  1.18500000000000E+0003
402  1.12000000000000E+0003
403  1.15300000000000E+0003
404  1.13500000000000E+0003
405  1.13500000000000E+0003
406  1.14100000000000E+0003
407  1.06200000000000E+0003
408  1.16700000000000E+0003
409  1.15300000000000E+0003
410  1.09800000000000E+0003
411  1.09300000000000E+0003
412  1.07700000000000E+0003
413  1.11800000000000E+0003
414  1.05400000000000E+0003
415  1.12700000000000E+0003
416  1.10900000000000E+0003
417  1.08400000000000E+0003
418  1.07300000000000E+0003
419  1.08000000000000E+0003
420  1.10600000000000E+0003
421  1.08000000000000E+0003
422  1.02500000000000E+0003
423  1.04600000000000E+0003
424  1.11500000000000E+0003
425  1.02400000000000E+0003
426  1.04400000000000E+0003
427  1.05900000000000E+0003
428  1.07200000000000E+0003
429  9.96000000000000E+0002
430  1.06100000000000E+0003
431  1.03700000000000E+0003
432  1.06500000000000E+0003
433  1.03900000000000E+0003
434  9.95000000000000E+0002
435  1.05200000000000E+0003
436  1.04200000000000E+0003
437  1.04400000000000E+0003
438  9.95000000000000E+0002
439  1.07400000000000E+0003
440  1.00200000000000E+0003
441  1.05500000000000E+0003
442  1.09700000000000E+0003
443  1.06600000000000E+0003
444  1.09900000000000E+0003
445  1.00600000000000E+0003
446  9.96000000000000E+0002
447  1.04600000000000E+0003
448  1.04400000000000E+0003
449  1.02600000000000E+0003
450  1.02800000000000E+0003
451  9.53000000000000E+0002
452  9.80000000000000E+0002
453  9.97000000000000E+0002
454  9.90000000000000E+0002
455  9.38000000000000E+0002
456  9.85000000000000E+0002
457  9.73000000000000E+0002
458  9.76000000000000E+0002
459  1.00900000000000E+0003
460  1.05800000000000E+0003
461  1.05800000000000E+0003
462  1.09600000000000E+0003
463  1.00700000000000E+0003
464  1.09600000000000E+0003
465  1.02600000000000E+0003
466  1.05300000000000E+0003
467  1.02200000000000E+0003
468  1.01900000000000E+0003
469  9.42000000000000E+0002
470  9.51000000000000E+0002
471  8.92000000000000E+0002
472  8.92000000000000E+0002
473  8.68000000000000E+0002
474  8.72000000000000E+0002
475  8.93000000000000E+0002
476  8.73000000000000E+0002
477  8.09000000000000E+0002
478  8.15000000000000E+0002
479  7.94000000000000E+0002
480  8.34000000000000E+0002
481  8.25000000000000E+0002
482  8.09000000000000E+0002
483  8.35000000000000E+0002
484  8.36000000000000E+0002
485  8.80000000000000E+0002
486  8.43000000000000E+0002
487  8.54000000000000E+0002
488  8.18000000000000E+0002
489  8.30000000000000E+0002
490  8.14000000000000E+0002
491  8.56000000000000E+0002
492  8.37000000000000E+0002
493  8.51000000000000E+0002
494  8.52000000000000E+0002
495  8.28000000000000E+0002
496  8.11000000000000E+0002
497  8.03000000000000E+0002
498  8.31000000000000E+0002
499  8.19000000000000E+0002
500  8.44000000000000E+0002
501  7.73000000000000E+0002
502  8.50000000000000E+0002
503  8.19000000000000E+0002
504  7.67000000000000E+0002
505  7.57000000000000E+0002
506  7.65000000000000E+0002
507  7.85000000000000E+0002
508  7.91000000000000E+0002
509  7.39000000000000E+0002
510  8.01000000000000E+0002
511  7.93000000000000E+0002
512  7.96000000000000E+0002
513  7.82000000000000E+0002
514  7.59000000000000E+0002
515  7.71000000000000E+0002
516  7.68000000000000E+0002
517  7.29000000000000E+0002
518  7.97000000000000E+0002
519  7.51000000000000E+0002
520  7.63000000000000E+0002
521  7.56000000000000E+0002
522  7.62000000000000E+0002
523  7.50000000000000E+0002
524  7.47000000000000E+0002
525  7.11000000000000E+0002
526  7.35000000000000E+0002
527  7.89000000000000E+0002
528  7.84000000000000E+0002
529  6.71000000000000E+0002
530  7.64000000000000E+0002
531  7.86000000000000E+0002
532  7.29000000000000E+0002
533  7.46000000000000E+0002
534  7.22000000000000E+0002
535  7.88000000000000E+0002
536  7.32000000000000E+0002
537  7.37000000000000E+0002
538  7.41000000000000E+0002
539  6.97000000000000E+0002
540  7.91000000000000E+0002
541  6.74000000000000E+0002
542  6.99000000000000E+0002
543  6.85000000000000E+0002
544  6.72000000000000E+0002
545  6.78000000000000E+0002
546  7.04000000000000E+0002
547  6.78000000000000E+0002
548  7.08000000000000E+0002
549  6.96000000000000E+0002
550  6.95000000000000E+0002
551  7.08000000000000E+0002
552  7.45000000000000E+0002
553  7.33000000000000E+0002
554  7.34000000000000E+0002
555  6.89000000000000E+0002
556  6.86000000000000E+0002
557  6.72000000000000E+0002
558  7.03000000000000E+0002
559  6.74000000000000E+0002
560  6.97000000000000E+0002
561  7.04000000000000E+0002
562  6.43000000000000E+0002
563  6.87000000000000E+0002
564  7.09000000000000E+0002
565  6.92000000000000E+0002
566  6.71000000000000E+0002
567  7.46000000000000E+0002
568  6.66000000000000E+0002
569  6.61000000000000E+0002
570  6.79000000000000E+0002
571  6.68000000000000E+0002
572  6.51000000000000E+0002
573  6.70000000000000E+0002
574  6.00000000000000E+0002
575  6.37000000000000E+0002
576  6.36000000000000E+0002
577  6.47000000000000E+0002
578  6.51000000000000E+0002
579  6.62000000000000E+0002
580  6.25000000000000E+0002
581  6.61000000000000E+0002
582  6.01000000000000E+0002
583  6.55000000000000E+0002
584  5.97000000000000E+0002
585  6.22000000000000E+0002
586  6.29000000000000E+0002
587  6.09000000000000E+0002
588  6.01000000000000E+0002
589  6.34000000000000E+0002
590  6.49000000000000E+0002
591  6.08000000000000E+0002
592  5.84000000000000E+0002
593  5.91000000000000E+0002
594  5.72000000000000E+0002
595  5.91000000000000E+0002
596  5.80000000000000E+0002
597  5.78000000000000E+0002
598  6.21000000000000E+0002
599  5.52000000000000E+0002
600  5.78000000000000E+0002
601  5.88000000000000E+0002
602  5.51000000000000E+0002
603  6.14000000000000E+0002
604  5.69000000000000E+0002
605  6.07000000000000E+0002
606  5.80000000000000E+0002
607  5.68000000000000E+0002
608  5.86000000000000E+0002
609  5.42000000000000E+0002
610  5.85000000000000E+0002
611  5.86000000000000E+0002
612  5.85000000000000E+0002
613  5.52000000000000E+0002
614  5.65000000000000E+0002
615  5.70000000000000E+0002
616  5.68000000000000E+0002
617  6.19000000000000E+0002
618  5.52000000000000E+0002
619  5.51000000000000E+0002
620  5.95000000000000E+0002
621  5.04000000000000E+0002
622  5.38000000000000E+0002
623  5.22000000000000E+0002
624  5.08000000000000E+0002
625  5.92000000000000E+0002
626  5.53000000000000E+0002
627  5.32000000000000E+0002
628  5.21000000000000E+0002
629  5.74000000000000E+0002
630  5.31000000000000E+0002
631  5.55000000000000E+0002
632  5.67000000000000E+0002
633  5.18000000000000E+0002
634  5.47000000000000E+0002
635  5.63000000000000E+0002
636  5.40000000000000E+0002
637  5.07000000000000E+0002
638  5.57000000000000E+0002
639  5.70000000000000E+0002
640  5.31000000000000E+0002
641  4.89000000000000E+0002
642  5.54000000000000E+0002
643  5.25000000000000E+0002
644  5.53000000000000E+0002
645  5.25000000000000E+0002
646  5.55000000000000E+0002
647  5.25000000000000E+0002
648  5.20000000000000E+0002
649  5.15000000000000E+0002
650  5.21000000000000E+0002
651  5.30000000000000E+0002
652  4.84000000000000E+0002
653  4.72000000000000E+0002
654  5.27000000000000E+0002
655  5.49000000000000E+0002
656  5.16000000000000E+0002
657  5.18000000000000E+0002
658  5.31000000000000E+0002
659  5.01000000000000E+0002
660  5.15000000000000E+0002
661  5.03000000000000E+0002
662  4.92000000000000E+0002
663  4.91000000000000E+0002
664  5.06000000000000E+0002
665  5.08000000000000E+0002
666  4.77000000000000E+0002
667  4.78000000000000E+0002
668  5.31000000000000E+0002
669  5.01000000000000E+0002
670  4.74000000000000E+0002
671  4.60000000000000E+0002
672  5.03000000000000E+0002
673  5.08000000000000E+0002
674  4.44000000000000E+0002
675  4.70000000000000E+0002
676  5.08000000000000E+0002
677  4.94000000000000E+0002
678  5.19000000000000E+0002
679  5.05000000000000E+0002
680  5.21000000000000E+0002
681  4.85000000000000E+0002
682  5.14000000000000E+0002
683  5.19000000000000E+0002
684  4.75000000000000E+0002
685  4.68000000000000E+0002
686  4.96000000000000E+0002
687  5.35000000000000E+0002
688  5.28000000000000E+0002
689  4.89000000000000E+0002
690  5.48000000000000E+0002
691  4.91000000000000E+0002
692  4.59000000000000E+0002
693  4.98000000000000E+0002
694  4.94000000000000E+0002
695  5.22000000000000E+0002
696  5.61000000000000E+0002
697  5.00000000000000E+0002
698  4.92000000000000E+0002
699  5.24000000000000E+0002
700  4.45000000000000E+0002
701  4.49000000000000E+0002
702  4.06000000000000E+0002
703  4.41000000000000E+0002
704  4.55000000000000E+0002
705  4.64000000000000E+0002
706  4.41000000000000E+0002
707  4.69000000000000E+0002
708  4.23000000000000E+0002
709  4.31000000000000E+0002
710  4.78000000000000E+0002
711  4.21000000000000E+0002
712  4.29000000000000E+0002
713  4.46000000000000E+0002
714  4.47000000000000E+0002
715  4.19000000000000E+0002
716  4.58000000000000E+0002
717  4.57000000000000E+0002
718  4.18000000000000E+0002
719  4.37000000000000E+0002
720  4.20000000000000E+0002
721  4.61000000000000E+0002
722  4.36000000000000E+0002
723  4.27000000000000E+0002
724  4.13000000000000E+0002
725  4.53000000000000E+0002
726  4.23000000000000E+0002
727  4.78000000000000E+0002
728  4.24000000000000E+0002
729  4.14000000000000E+0002
730  4.54000000000000E+0002
731  4.39000000000000E+0002
732  4.30000000000000E+0002
733  4.45000000000000E+0002
734  3.99000000000000E+0002
735  4.03000000000000E+0002
736  4.73000000000000E+0002
737  4.63000000000000E+0002
738  4.59000000000000E+0002
739  3.97000000000000E+0002
740  4.03000000000000E+0002
741  4.40000000000000E+0002
742  4.44000000000000E+0002
743  4.00000000000000E+0002
744  4.29000000000000E+0002
745  4.31000000000000E+0002
746  4.04000000000000E+0002
747  4.33000000000000E+0002
748  4.02000000000000E+0002
749  3.86000000000000E+0002
750  3.88000000000000E+0002
751  4.03000000000000E+0002
752  3.88000000000000E+0002
753  4.45000000000000E+0002
754  3.91000000000000E+0002
755  4.18000000000000E+0002
756  3.93000000000000E+0002
757  3.76000000000000E+0002
758  4.13000000000000E+0002
759  3.54000000000000E+0002
760  3.75000000000000E+0002
761  4.06000000000000E+0002
762  4.03000000000000E+0002
763  4.04000000000000E+0002
764  3.64000000000000E+0002
765  3.81000000000000E+0002
766  4.05000000000000E+0002
767  3.98000000000000E+0002
768  3.70000000000000E+0002
769  3.80000000000000E+0002
770  3.88000000000000E+0002
771  3.83000000000000E+0002
772  3.81000000000000E+0002
773  3.61000000000000E+0002
774  3.95000000000000E+0002
775  3.72000000000000E+0002
776  3.81000000000000E+0002
777  3.42000000000000E+0002
778  3.80000000000000E+0002
779  3.52000000000000E+0002
780  3.76000000000000E+0002
781  3.46000000000000E+0002
782  3.81000000000000E+0002
783  3.98000000000000E+0002
784  3.84000000000000E+0002
785  3.58000000000000E+0002
786  3.49000000000000E+0002
787  3.53000000000000E+0002
788  3.71000000000000E+0002
789  3.33000000000000E+0002
790  3.58000000000000E+0002
791  3.83000000000000E+0002
792  3.63000000000000E+0002
793  3.61000000000000E+0002
794  3.67000000000000E+0002
795  3.72000000000000E+0002
796  3.58000000000000E+0002
797  3.68000000000000E+0002
798  3.54000000000000E+0002
799  3.77000000000000E+0002
800  3.59000000000000E+0002
801  3.71000000000000E+0002
802  3.17000000000000E+0002
803  3.43000000000000E+0002
804  3.34000000000000E+0002
805  3.26000000000000E+0002
806  3.44000000000000E+0002
807  3.47000000000000E+0002
808  3.45000000000000E+0002
809  3.46000000000000E+0002
810  3.14000000000000E+0002
811  3.23000000000000E+0002
812  3.12000000000000E+0002
813  3.43000000000000E+0002
814  3.57000000000000E+0002
815  3.49000000000000E+0002
816  3.38000000000000E+0002
817  3.70000000000000E+0002
818  3.54000000000000E+0002
819  3.62000000000000E+0002
820  3.60000000000000E+0002
821  3.39000000000000E+0002
822  3.04000000000000E+0002
823  3.42000000000000E+0002
824  3.24000000000000E+0002
825  3.15000000000000E+0002
826  3.26000000000000E+0002
827  3.42000000000000E+0002
828  3.37000000000000E+0002
829  3.33000000000000E+0002
830  3.35000000000000E+0002
831  3.29000000000000E+0002
832  3.62000000000000E+0002
833  3.31000000000000E+0002
834  3.44000000000000E+0002
835  3.21000000000000E+0002
836  3.43000000000000E+0002
837  3.29000000000000E+0002
838  3.44000000000000E+0002
839  3.57000000000000E+0002
840  3.58000000000000E+0002
841  3.22000000000000E+0002
842  3.34000000000000E+0002
843  3.57000000000000E+0002
844  3.19000000000000E+0002
845  3.61000000000000E+0002
846  3.46000000000000E+0002
847  3.55000000000000E+0002
848  3.88000000000000E+0002
849  3.54000000000000E+0002
850  3.98000000000000E+0002
851  3.71000000000000E+0002
852  3.51000000000000E+0002
853  3.42000000000000E+0002
854  3.83000000000000E+0002
855  3.51000000000000E+0002
856  3.40000000000000E+0002
857  3.55000000000000E+0002
858  3.39000000000000E+0002
859  3.04000000000000E+0002
860  3.53000000000000E+0002
861  3.01000000000000E+0002
862  2.89000000000000E+0002
863  2.85000000000000E+0002
864  3.09000000000000E+0002
865  3.39000000000000E+0002
866  3.46000000000000E+0002
867  3.44000000000000E+0002
868  3.20000000000000E+0002
869  3.11000000000000E+0002
870  2.99000000000000E+0002
871  2.71000000000000E+0002
872  2.85000000000000E+0002
873  3.25000000000000E+0002
874  3.41000000000000E+0002
875  3.06000000000000E+0002
876  3.07000000000000E+0002
877  3.29000000000000E+0002
878  3.21000000000000E+0002
879  3.16000000000000E+0002
880  3.39000000000000E+0002
881  2.95000000000000E+0002
882  3.13000000000000E+0002
883  2.92000000000000E+0002
884  3.26000000000000E+0002
885  2.88000000000000E+0002
886  3.32000000000000E+0002
887  3.00000000000000E+0002
888  3.14000000000000E+0002
889  3.00000000000000E+0002
890  3.26000000000000E+0002
891  3.05000000000000E+0002
892  3.32000000000000E+0002
893  2.89000000000000E+0002
894  3.33000000000000E+0002
895  3.37000000000000E+0002
896  3.40000000000000E+0002
897  3.18000000000000E+0002
898  3.19000000000000E+0002
899  3.24000000000000E+0002
900  3.04000000000000E+0002
901  3.28000000000000E+0002
902  3.17000000000000E+0002
903  2.95000000000000E+0002
904  2.92000000000000E+0002
905  3.15000000000000E+0002
906  3.08000000000000E+0002
907  3.19000000000000E+0002
908  3.01000000000000E+0002
909  2.95000000000000E+0002
910  2.90000000000000E+0002
911  2.79000000000000E+0002
912  2.94000000000000E+0002
913  3.00000000000000E+0002
914  2.64000000000000E+0002
915  2.77000000000000E+0002
916  2.72000000000000E+0002
917  3.06000000000000E+0002
918  2.91000000000000E+0002
919  2.84000000000000E+0002
920  2.83000000000000E+0002
921  2.72000000000000E+0002
922  2.76000000000000E+0002
923  2.87000000000000E+0002
924  2.69000000000000E+0002
925  2.75000000000000E+0002
926  2.81000000000000E+0002
927  2.68000000000000E+0002
928  2.73000000000000E+0002
929  2.82000000000000E+0002
930  2.85000000000000E+0002
931  2.65000000000000E+0002
932  2.52000000000000E+0002
933  2.66000000000000E+0002
934  2.34000000000000E+0002
935  2.59000000000000E+0002
936  2.72000000000000E+0002
937  2.92000000000000E+0002
938  2.59000000000000E+0002
939  2.80000000000000E+0002
940  2.26000000000000E+0002
941  2.63000000000000E+0002
942  2.79000000000000E+0002
943  2.49000000000000E+0002
944  2.71000000000000E+0002
945  2.50000000000000E+0002
946  2.43000000000000E+0002
947  2.28000000000000E+0002
948  2.21000000000000E+0002
949  2.17000000000000E+0002
950  2.30000000000000E+0002
951  2.03000000000000E+0002
952  2.22000000000000E+0002
953  2.08000000000000E+0002
954  2.16000000000000E+0002
955  1.80000000000000E+0002
956  1.90000000000000E+0002
957  1.78000000000000E+0002
958  1.86000000000000E+0002
959  1.78000000000000E+0002
960  1.75000000000000E+0002
961  1.61000000000000E+0002
962  1.94000000000000E+0002
963  2.05000000000000E+0002
964  1.55000000000000E+0002
965  1.84000000000000E+0002
966  1.61000000000000E+0002
967  1.75000000000000E+0002
968  1.64000000000000E+0002
969  1.87000000000000E+0002
970  1.77000000000000E+0002
971  1.90000000000000E+0002
972  1.89000000000000E+0002
973  1.58000000000000E+0002
974  1.59000000000000E+0002
975  1.53000000000000E+0002
976  1.71000000000000E+0002
977  1.70000000000000E+0002
978  1.38000000000000E+0002
979  1.68000000000000E+0002
980  1.63000000000000E+0002
981  1.78000000000000E+0002
982  1.49000000000000E+0002
983  1.69000000000000E+0002
984  1.56000000000000E+0002
985  1.74000000000000E+0002
986  1.75000000000000E+0002
987  1.48000000000000E+0002
988  1.70000000000000E+0002
989  1.49000000000000E+0002
990  1.61000000000000E+0002
991  1.54000000000000E+0002
992  1.55000000000000E+0002
993  1.67000000000000E+0002
994  1.44000000000000E+0002
995  1.57000000000000E+0002
996  1.72000000000000E+0002
997  1.68000000000000E+0002
